x,y,name,type,adm2code,adm1code,adm1_en,adm2_en,adm0code,adm0_en,total,male,female
-72.3232242,19.1922827,DISPENSAIRE LA CROIX,hospital,HT0541,HT05,Artibonite,Dessalines,HT,Haiti,181903,91578,90325
-72.5721058,19.3458619,DISPENSAIRE LA CROIX MISSIONNAIRE DE PERISSE,hospital,HT0513,HT05,Artibonite,L'Estere,HT,Haiti,45159,22436,22723
-72.289667205162,19.6167086,DISPENSAIRE LA DELIVRANCE,hospital,HT0321,HT03,North,Acul du Nord,HT,Haiti,55908,28199,27709
-72.4612146,19.8147503,DISPENSAIRE LA FONDATION NOVION,hospital,HT0352,HT03,North,Port-Margot,HT,Haiti,49879,25067,24812
-72.8777682,19.7964081,DISPENSAIRE LA NATIVITE,hospital,HT0913,HT09,North-West,Bassin Bleu,HT,Haiti,63446,31688,31758
-73.9551952,18.4777857,DISPENSAIRE LA PROVIDENCE DE BEAUMONT,hospital,HT0833,HT08,Grande'Anse,Beaumont,HT,Haiti,31580,16397,15183
-73.201543,18.9354418,DISPENSAIRE LA SOURCE,hospital,HT0152,HT01,West,Pointe a Raquette,HT,Haiti,24518,12750,11768
-72.4417695,19.5670237,DISPENSAIRE LA TROUBLE,hospital,HT0371,HT03,North,Plaisance,HT,Haiti,69583,34467,35116
-72.8642075,20.0381846,DISPENSAIRE LA VALLEE,hospital,HT0912,HT09,North-West,La Tortue,HT,Haiti,38868,19645,19223
-73.0761114,19.880131,DISPENSAIRE LACOMA,hospital,HT0934,HT09,North-West,Jean Rabel,HT,Haiti,148416,75060,73356
-72.3777797,19.4182057,DISPENSAIRE LIVING HOPE,hospital,HT0551,HT05,Artibonite,Saint-Michel de l'Attalaye,HT,Haiti,150511,74409,76102
-72.4203887,18.5400285,DISPENSAIRE MARIE LOUISE DE JESUS,hospital,HT0113,HT01,West,Carrefour,HT,Haiti,511345,243112,268233
-73.1226896,18.8186556,DISPENSAIRE METHODISTE DE SOURCE A PHILIPPE,hospital,HT0152,HT01,West,Pointe a Raquette,HT,Haiti,24518,12750,11768
-72.4193921,18.538308,DISPENSAIRE MORNE A CHANDELLE,hospital,HT0113,HT01,West,Carrefour,HT,Haiti,511345,243112,268233
-72.719827,19.6459045,DISPENSAIRE MOULIN,hospital,HT0521,HT05,Artibonite,Gros Morne,HT,Haiti,155692,78233,77459
-72.4983996,19.2037425,DISPENSAIRE OGE,hospital,HT0541,HT05,Artibonite,Dessalines,HT,Haiti,181903,91578,90325
-72.7335231,19.7860927,DISPENSAIRE PENDU,hospital,HT0521,HT05,Artibonite,Gros Morne,HT,Haiti,155692,78233,77459
-72.6210287,18.373423,DISPENSAIRE PETIT HARPON,hospital,HT0121,HT01,West,Leogane,HT,Haiti,199813,99210,100603
-72.4551513,19.2122587,DISPENSAIRE POSTE - PIERROT,hospital,HT0541,HT05,Artibonite,Dessalines,HT,Haiti,181903,91578,90325
-72.9219804,19.885769,DISPENSAIRE POSTE METIER,hospital,HT0911,HT09,North-West,Port-de-Paix,HT,Haiti,203975,98610,105365
-72.6977626,19.6643453,DISPENSAIRE RIVIERE MANCELLE,hospital,HT0521,HT05,Artibonite,Gros Morne,HT,Haiti,155692,78233,77459
-73.3803291,19.6993236,DISPENSAIRE ROCHEFORT,hospital,HT0933,HT09,North-West,Bombardopolis,HT,Haiti,36028,18505,17523
-71.8367562,18.8945227,DISPENSAIRE ROY - SEC,hospital,HT0632,HT06,Centre,Belladere,HT,Haiti,86612,44512,42100
-74.3072213,18.6486017,DISPENSAIRE SAINT JOSEPH DES ABRICOTS,hospital,HT0812,HT08,Grande'Anse,Abricots,HT,Haiti,37675,19927,17748
-73.063577,18.78636,DISPENSAIRE SAINT LOUIS,hospital,HT0152,HT01,West,Pointe a Raquette,HT,Haiti,24518,12750,11768
-72.1807403,19.6438748,DISPENSAIRE SAINTE BERNADETTE DE CADUSH,hospital,HT0312,HT03,North,Quartier Morin,HT,Haiti,27359,13931,13428
-72.3277091,19.1381244,DISPENSAIRE SAINTE ROSE DE LIMA,hospital,HT0541,HT05,Artibonite,Dessalines,HT,Haiti,181903,91578,90325
-72.932769,19.7492719,DISPENSAIRE SAINTE THERESE DE CALUC,hospital,HT0911,HT09,North-West,Port-de-Paix,HT,Haiti,203975,98610,105365
-72.5812114,19.2267368,DISPENSAIRE SANOIX,hospital,HT0541,HT05,Artibonite,Dessalines,HT,Haiti,181903,91578,90325
-72.438467,19.4416748,DISPENSAIRE SAVANNE CARREE,hospital,HT0512,HT05,Artibonite,Ennery,HT,Haiti,51221,25921,25300
-73.0978452,19.8599952,DISPENSAIRE SICHEM DE CAFÉ PAUL,hospital,HT0934,HT09,North-West,Jean Rabel,HT,Haiti,148416,75060,73356
-74.1114,18.5456214,DISPENSAIRE SILOE DE LEON,hospital,HT0811,HT08,Grande'Anse,Jeremie,HT,Haiti,134317,68644,65673
-72.579632,18.3897813,DISPENSAIRE ST ANTOINE DE FOND D'OIE,hospital,HT0121,HT01,West,Leogane,HT,Haiti,199813,99210,100603
-73.1493118,19.7546768,DISPENSAIRE ST BERNADETTE LABELLEE,hospital,HT0934,HT09,North-West,Jean Rabel,HT,Haiti,148416,75060,73356
-72.4729192,19.5390536,DISPENSAIRE ST HENRY ROSE THOMAS,hospital,HT0371,HT03,North,Plaisance,HT,Haiti,69583,34467,35116
-72.1141588,19.3362284,DISPENSAIRE ST JOSEPH,hospital,HT0344,HT03,North,Pignon,HT,Haiti,43263,21708,21555
-73.14796,18.398561,DISPENSAIRE ST MARC JANETTE,hospital,HT1014,HT10,Nippes,Paillant,HT,Haiti,17332,8791,8541
-73.02462,19.670865,DISPENSAIRE TENTE,hospital,HT0523,HT05,Artibonite,Anse Rouge,HT,Haiti,43395,21763,21632
-72.4472172226485,18.5437624,DISPENSAIRE ZEV ATISAN LAPE,hospital,HT0113,HT01,West,Carrefour,HT,Haiti,511345,243112,268233
-73.7230566,18.3569467,DORY,hospital,HT0715,HT07,South,Maniche,HT,Haiti,23934,12787,11147
-72.8239461,18.3776586,DP APV,hospital,HT0122,HT01,West,Petit-Goave,HT,Haiti,172965,87460,85505
-73.0158714,18.3935247,DP ARNOUX,hospital,HT0122,HT01,West,Petit-Goave,HT,Haiti,172965,87460,85505
-72.6757445,19.3300182,DP AUX SOURCES,hospital,HT0544,HT05,Artibonite,Desdunes,HT,Haiti,37027,18608,18419
-72.6897179,19.2563533,DP BEREE DE DROUIN,hospital,HT0543,HT05,Artibonite,Grande Saline,HT,Haiti,23236,12253,10983
-72.636064,19.16529,DP CLEMENTINE ET LORISMENE,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-72.4203014,19.0287897,DP COMMUNAUTAIRE DE MARIN,hospital,HT0532,HT05,Artibonite,Verrettes,HT,Haiti,144812,72157,72655
-72.2455633,18.5815334,DP DE BAS BOEN,hospital,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.5029388,19.0460277,DP DE BASTIEN,hospital,HT0532,HT05,Artibonite,Verrettes,HT,Haiti,144812,72157,72655
-72.2773315,18.9033193,DP DE BOSSOU,hospital,HT0533,HT05,Artibonite,La Chapelle,HT,Haiti,31553,16059,15494
-72.9545599,18.2634404,DP DE BOUCAN BELIER,hospital,HT0222,HT02,South-East,Cotes de Fer,HT,Haiti,49037,25902,23135
-72.4250541,18.2698695,DP DE CAP ROUGE,hospital,HT0213,HT02,South-East,Cayes-Jacmel,HT,Haiti,40348,19607,20741
-72.674784,19.0802385,DP DE CHARETTE,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-72.406422,18.97779,DP DE CHRISTANT (SOE),hospital,HT0532,HT05,Artibonite,Verrettes,HT,Haiti,144812,72157,72655
-72.9015711,19.5537656,DP DE CORIDON,hospital,HT0523,HT05,Artibonite,Anse Rouge,HT,Haiti,43395,21763,21632
-73.2664886,19.8323744,DP DE COTE DE FER,hospital,HT0934,HT09,North-West,Jean Rabel,HT,Haiti,148416,75060,73356
-72.4663587,18.2272372,DP DE CYVADIER,hospital,HT0211,HT02,South-East,Jacmel,HT,Haiti,187253,92534,94719
-74.0636986,18.2292752,DP DE DAMASSIN,hospital,HT0741,HT07,South,Coteaux,HT,Haiti,21302,11122,10180
-72.7476585,18.3925869,DP DE DANO (Danneau ),hospital,HT0123,HT01,West,Grand-Goave,HT,Haiti,136502,64473,72029
-72.3895722,18.9918937,DP DE DESARMES (SOE),hospital,HT0532,HT05,Artibonite,Verrettes,HT,Haiti,144812,72157,72655
-72.6511505,19.3010197,DP DE DESCAREAUX,hospital,HT0544,HT05,Artibonite,Desdunes,HT,Haiti,37027,18608,18419
-72.4953088,19.0817043,DP DE DESCHAPELLES,hospital,HT0532,HT05,Artibonite,Verrettes,HT,Haiti,144812,72157,72655
-72.3083676,18.9496261,DP DE DESLANDES,hospital,HT0542,HT05,Artibonite,Petite Riviere de l'Artibonite,HT,Haiti,170740,85976,84764
-72.6137259,19.845726,DP DE DITTY,hospital,HT0922,HT09,North-West,Anse-a-Foleur,HT,Haiti,30217,15088,15129
-72.8000629,18.3174413,DP DE DUFOUR,hospital,HT0123,HT01,West,Grand-Goave,HT,Haiti,136502,64473,72029
-73.8848275,18.0602275,DP DE DUMONT,hospital,HT0721,HT07,South,Port-Salut,HT,Haiti,19098,10076,9022
-71.7752287,18.3226047,DP DE FORET DES PINS,hospital,HT0135,HT01,West,Fonds-Verrettes,HT,Haiti,50024,25391,24633
-72.4611358,18.9721917,DP DE GABRIEL,hospital,HT0532,HT05,Artibonite,Verrettes,HT,Haiti,144812,72157,72655
-72.6325584,19.0443947,DP DE GOYAVIER,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-72.772288,19.2419423,DP DE GRANDE SALINE,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-72.6460783,18.9826559,DP DE GRESSOT,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-72.941002,18.2320474,DP DE GRIS GRIS,hospital,HT0222,HT02,South-East,Cotes de Fer,HT,Haiti,49037,25902,23135
-72.5428496,19.184485,DP DE JEAN DENIS,hospital,HT0542,HT05,Artibonite,Petite Riviere de l'Artibonite,HT,Haiti,170740,85976,84764
-72.5179246,18.2810415,DP DE LAFOND,hospital,HT0211,HT02,South-East,Jacmel,HT,Haiti,187253,92534,94719
-72.6078626,18.2583983,DP DE LAVANNEAU,hospital,HT0211,HT02,South-East,Jacmel,HT,Haiti,187253,92534,94719
-73.0080425,18.411899,DP DE MADELAINE,hospital,HT0122,HT01,West,Petit-Goave,HT,Haiti,172965,87460,85505
-72.4719083,18.3333884,DP DE MARBIAL,hospital,HT0211,HT02,South-East,Jacmel,HT,Haiti,187253,92534,94719
-72.55792,19.161503,DP DE MAUGE PLICHE,hospital,HT0542,HT05,Artibonite,Petite Riviere de l'Artibonite,HT,Haiti,170740,85976,84764
-72.3159947,19.0373983,DP DE MEDOR,hospital,HT0542,HT05,Artibonite,Petite Riviere de l'Artibonite,HT,Haiti,170740,85976,84764
-72.7167474,18.3487899,DP DE MEYER,hospital,HT0123,HT01,West,Grand-Goave,HT,Haiti,136502,64473,72029
-72.4353361,19.1087741,DP DE MOORNE DROUET,hospital,HT0542,HT05,Artibonite,Petite Riviere de l'Artibonite,HT,Haiti,170740,85976,84764
-73.1040864,18.1900042,DP DE MOUILLAGE FOUQUET,hospital,HT0731,HT07,South,Aquin,HT,Haiti,104216,53125,51091
-72.3039655,19.1077539,DP DE PERODIN,hospital,HT0542,HT05,Artibonite,Petite Riviere de l'Artibonite,HT,Haiti,170740,85976,84764
-72.4026528,19.0719057,DP DE PLASSAC,hospital,HT0542,HT05,Artibonite,Petite Riviere de l'Artibonite,HT,Haiti,170740,85976,84764
-72.6169491,19.148913,DP DE PONT SONDE,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-72.9906794,18.2602187,DP DE RICOT,hospital,HT0222,HT02,South-East,Cotes de Fer,HT,Haiti,49037,25902,23135
-72.5042016,19.1492669,DP DE SEGUR,hospital,HT0542,HT05,Artibonite,Petite Riviere de l'Artibonite,HT,Haiti,170740,85976,84764
-72.9182543,19.6338508,DP DE SOURCE CHAUDE,hospital,HT0523,HT05,Artibonite,Anse Rouge,HT,Haiti,43395,21763,21632
-72.6796003,19.0713668,DP DE TERRE BALNCHE,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-72.9681002,18.4518112,DP DE TROU CHOUCHOU (FERME),hospital,HT0122,HT01,West,Petit-Goave,HT,Haiti,172965,87460,85505
-72.943916,18.4167352,DP DE VIALET,hospital,HT0122,HT01,West,Petit-Goave,HT,Haiti,172965,87460,85505
-72.5084955,18.2600922,DP DES ORANGERS,hospital,HT0211,HT02,South-East,Jacmel,HT,Haiti,187253,92534,94719
-72.4985583,18.3272179,DP De La voute,hospital,HT0211,HT02,South-East,Jacmel,HT,Haiti,187253,92534,94719
-74.0033858,18.1798983,DP LILIAN DE ROCHE A BATEAU,hospital,HT0743,HT07,South,Roche a Bateau,HT,Haiti,18394,9629,8765
-72.7148285,19.0490626,DP MAX FERDINAND,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-73.3779597,18.3172872,DP MEN ANSANM DE SAINTE THERESE,hospital,HT0731,HT07,South,Aquin,HT,Haiti,104216,53125,51091
-72.6416546,19.2370232,DP PA NOU AN,hospital,HT0543,HT05,Artibonite,Grande Saline,HT,Haiti,23236,12253,10983
-73.5420782,18.2646947,DP SAINT PATRICK,hospital,HT0732,HT07,South,Saint louis du Sud,HT,Haiti,64924,33029,31895
-74.093333,18.3177499,DP SAINTE ANNE DE RENDEL,hospital,HT0751,HT07,South,Chardonnieres,HT,Haiti,25240,13538,11702
-73.5703972,18.2909923,DP SAINTE ANNE DE SUCRERIE HENRY,hospital,HT0732,HT07,South,Saint louis du Sud,HT,Haiti,64924,33029,31895
-72.4629475,18.3272726,DP SAINTE THERESE DE MARBIAL,hospital,HT0211,HT02,South-East,Jacmel,HT,Haiti,187253,92534,94719
-73.3434921,18.2988831,DP ST ANTOINE DE VIEUX BOURG D'AQUIN,hospital,HT0731,HT07,South,Aquin,HT,Haiti,104216,53125,51091
-72.7096268,18.3069923,DP ST FRANCOIS XAVIER DE BAUDIN,hospital,HT0214,HT02,South-East,La Vallee,HT,Haiti,36427,19106,17321
-72.1377833,18.5394677,DP de FOPECG,hospital,HT0133,HT01,West,Ganthier,HT,Haiti,62534,31413,31121
-74.02541,18.24045,Damassin,hospital,HT0741,HT07,South,Coteaux,HT,Haiti,21302,11122,10180
-72.7054667,19.7014731,Decostiere,hospital,HT0521,HT05,Artibonite,Gros Morne,HT,Haiti,155692,78233,77459
-72.2904488,18.5318623,Delmas Musseau,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-72.2772313,18.6458608,Deomed Labora,hospital,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.357094,19.070414,Deslandes,hospital,HT0542,HT05,Artibonite,Petite Riviere de l'Artibonite,HT,Haiti,170740,85976,84764
-72.4639,19.753971,Disp Cath de Pt Bourg,hospital,HT0352,HT03,North,Port-Margot,HT,Haiti,49879,25067,24812
-72.0575757,19.3993733,Disp Catholique,hospital,HT0343,HT03,North,Ranquitte,HT,Haiti,27704,14204,13500
-72.478838,19.5945082,Disp La Trouble,hospital,HT0371,HT03,North,Plaisance,HT,Haiti,69583,34467,35116
-72.4789278,19.5944905,Disp St Henry de Puilboreau,hospital,HT0371,HT03,North,Plaisance,HT,Haiti,69583,34467,35116
-72.2179367,19.6534189,Disp St Yves de Thibault,hospital,HT0323,HT03,North,Milot,HT,Haiti,31992,16101,15891
-72.3953162,19.7602785,Disp de Bas Limbé,hospital,HT0362,HT03,North,Bas Limbe,HT,Haiti,20899,10330,10569
-72.0309411,19.6706395,Disp de Caracol,hospital,HT0434,HT04,North-East,Caracol,HT,Haiti,7714,4068,3646
-72.4788615,19.594571,Disp de Gobert,hospital,HT0371,HT03,North,Plaisance,HT,Haiti,69583,34467,35116
-72.1689453,19.6849405,Disp de Morne Pelé,hospital,HT0312,HT03,North,Quartier Morin,HT,Haiti,27359,13931,13428
-72.3332116,19.6436263,Disp de Pilatre,hospital,HT0321,HT03,North,Acul du Nord,HT,Haiti,55908,28199,27709
-72.3332262,19.6438056,Disp de Soufrière,hospital,HT0321,HT03,North,Acul du Nord,HT,Haiti,55908,28199,27709
-72.6893555,19.3109325,Disp. Descahos,hospital,HT0544,HT05,Artibonite,Desdunes,HT,Haiti,37027,18608,18419
-72.9592441,19.6433799,Disp. Plaine de l’Arbre,hospital,HT0523,HT05,Artibonite,Anse Rouge,HT,Haiti,43395,21763,21632
-72.4167714,19.7039889,Dispansè komotè de ravin dè Roch,hospital,HT0361,HT03,North,Limbe,HT,Haiti,85302,42459,42843
-72.5368277,18.2812453,Dispensair Bas Lavoute,hospital,HT0211,HT02,South-East,Jacmel,HT,Haiti,187253,92534,94719
-72.7343684,19.2530225,Dispensaire,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-73.7448006,18.1919778,"Dispensaire ""N.D. des Malades""",hospital,HT0711,HT07,South,Les Cayes,HT,Haiti,151696,74476,77220
-72.711015,18.262705,Dispensaire Amalia,hospital,HT0221,HT02,South-East,Bainet,HT,Haiti,86755,44227,42528
-72.788837,18.212487,Dispensaire Bahot,hospital,HT0221,HT02,South-East,Bainet,HT,Haiti,86755,44227,42528
-72.178987,19.188423,Dispensaire Bassin Cave (NF),hospital,HT0612,HT06,Centre,Maissade,HT,Haiti,58942,30322,28620
-72.524077,18.296408,Dispensaire Bellevue la Montagne,hospital,HT0211,HT02,South-East,Jacmel,HT,Haiti,187253,92534,94719
-71.8530729,18.2154631,Dispensaire Bleck,hospital,HT0233,HT02,South-East,Thiotte,HT,Haiti,34925,17465,17460
-72.5093661,18.5085254,Dispensaire Bon Berger,hospital,HT0116,HT01,West,Gressier,HT,Haiti,36453,18323,18130
-72.119215,19.7273518,Dispensaire Bord de Mer Limonade,hospital,HT0313,HT03,North,Limonade,HT,Haiti,55145,27997,27148
-72.788837,18.212487,Dispensaire Bras gauche,hospital,HT0221,HT02,South-East,Bainet,HT,Haiti,86755,44227,42528
-72.788837,18.212487,Dispensaire Brésilienne,hospital,HT0221,HT02,South-East,Bainet,HT,Haiti,86755,44227,42528
-72.3145973,18.5286981,Dispensaire CITE MERICAIN,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-71.950696,18.866679,Dispensaire Caste,hospital,HT0613,HT06,Centre,Thomonde,HT,Haiti,61880,32370,29510
-72.788837,18.212487,Dispensaire Chomeille,hospital,HT0221,HT02,South-East,Bainet,HT,Haiti,86755,44227,42528
-72.7189706,19.2377785,Dispensaire Comunautaire de Gervet,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-72.1887371,19.7245942,Dispensaire Diference plus,hospital,HT0311,HT03,North,Cap-Haitien,HT,Haiti,274404,127501,146903
-72.081949,18.785057,Dispensaire Fonds Michel,hospital,HT0621,HT06,Centre,Mirebalais,HT,Haiti,97755,49462,48293
-72.081949,18.785057,Dispensaire Grand Boucan (NF),hospital,HT0621,HT06,Centre,Mirebalais,HT,Haiti,97755,49462,48293
-72.296595,18.287233,Dispensaire Grande Riviere,hospital,HT0212,HT02,South-East,Marigot,HT,Haiti,74700,35543,39157
-72.1789841,19.1884256,Dispensaire Hatty (NF),hospital,HT0612,HT06,Centre,Maissade,HT,Haiti,58942,30322,28620
-72.1822569,19.7372706,Dispensaire La Difference,clinic,HT0311,HT03,North,Cap-Haitien,HT,Haiti,274404,127501,146903
-72.524077,18.296408,Dispensaire La Montagne,hospital,HT0211,HT02,South-East,Jacmel,HT,Haiti,187253,92534,94719
-71.853079,18.215464,Dispensaire Mare Blanche,hospital,HT0233,HT02,South-East,Thiotte,HT,Haiti,34925,17465,17460
-73.3779125,18.3170984,Dispensaire Men Ansanm,hospital,HT0731,HT07,South,Aquin,HT,Haiti,104216,53125,51091
-72.7110152,18.2627058,Dispensaire Morne a Brûler,hospital,HT0221,HT02,South-East,Bainet,HT,Haiti,86755,44227,42528
-73.6268298,18.3612654,Dispensaire Notre Dame De Gros Marin,hospital,HT0733,HT07,South,Cavaillon,HT,Haiti,48687,25648,23039
-72.0877401,19.5869417,Dispensaire Notre Dame de Lourdes,hospital,HT0432,HT04,North-East,Sainte Suzanne,HT,Haiti,28031,14585,13446
-72.788837,18.212487,Dispensaire Notre Dame de Lourdes,hospital,HT0221,HT02,South-East,Bainet,HT,Haiti,86755,44227,42528
-71.9399952,19.1415621,Dispensaire Notre Dame de la Présentation,hospital,HT0611,HT06,Centre,Hinche,HT,Haiti,120867,61178,59689
-72.7888378,18.2124871,Dispensaire Orangers,hospital,HT0221,HT02,South-East,Bainet,HT,Haiti,86755,44227,42528
-71.950696,18.866679,Dispensaire Pareidon (NF),hospital,HT0613,HT06,Centre,Thomonde,HT,Haiti,61880,32370,29510
-72.0860463,18.2781944,Dispensaire Ricot,hospital,HT0231,HT02,South-East,Belle Anse,HT,Haiti,75951,37329,38622
-72.0793442,19.4134327,Dispensaire Saint Francois D'assise de Ranquitte,clinic,HT0343,HT03,North,Ranquitte,HT,Haiti,27704,14204,13500
-72.0219336,19.3507132,Dispensaire Saint Joseph,hospital,HT0345,HT03,North,La Victoire,HT,Haiti,10541,5234,5307
-72.9487737,18.231494,Dispensaire Saint Joseph,hospital,HT0222,HT02,South-East,Cotes de Fer,HT,Haiti,49037,25902,23135
-72.2417845,19.5260736,Dispensaire Saint Joseph,hospital,HT0342,HT03,North,Dondon,HT,Haiti,34604,17638,16966
-73.1887943,18.3630429,Dispensaire Saint Joseph Pemerle,hospital,HT0731,HT07,South,Aquin,HT,Haiti,104216,53125,51091
-72.1564751,19.6976465,Dispensaire Saint Louis de Quartier-Morin,hospital,HT0312,HT03,North,Quartier Morin,HT,Haiti,27359,13931,13428
-71.7602952,18.8682016,Dispensaire Saint Michel Belladere,hospital,HT0632,HT06,Centre,Belladere,HT,Haiti,86612,44512,42100
-73.1148068,18.3735989,Dispensaire Saint Michel du Sud,hospital,HT1011,HT10,Nippes,Miragoane,HT,Haiti,62528,31656,30872
-72.3127350751555,18.5299413,Dispensaire Saint-Luc,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-73.7482583,18.1911288,Dispensaire Sainte Claire,hospital,HT0711,HT07,South,Les Cayes,HT,Haiti,151696,74476,77220
-71.8210348,19.3526026,Dispensaire Sainte Hélène de Carice,hospital,HT0442,HT04,North-East,Carice,HT,Haiti,13615,6903,6712
-72.2106452,19.7450571,Dispensaire Sainte Philomène,clinic,HT0311,HT03,North,Cap-Haitien,HT,Haiti,274404,127501,146903
-72.51772,19.26471,Dispensaire Sainte-Claire,hospital,HT0541,HT05,Artibonite,Dessalines,HT,Haiti,181903,91578,90325
-72.788837,18.212487,Dispensaire Saurel,hospital,HT0221,HT02,South-East,Bainet,HT,Haiti,86755,44227,42528
-72.296595,18.287233,Dispensaire Seguin,hospital,HT0212,HT02,South-East,Marigot,HT,Haiti,74700,35543,39157
-72.2187677,19.7492534,"Dispensaire Solano SA, Labadie",hospital,HT0311,HT03,North,Cap-Haitien,HT,Haiti,274404,127501,146903
-72.2002775,19.4363909,Dispensaire St Joseph,hospital,HT0341,HT03,North,Saint-Raphael,HT,Haiti,53755,27147,26608
-72.254091,18.5212305,Dispensaire Ste Claire de Freres,hospital,HT0114,HT01,West,Petion-Ville,HT,Haiti,376834,182671,194163
-71.9396913,19.2684699,Dispensaire Ste Famille de Cerca-Carvajal,hospital,HT0614,HT06,Centre,Cerca Carvajal,HT,Haiti,23254,11709,11545
-71.7484985,19.1873091,Dispensaire Ti Lory,hospital,HT0641,HT06,Centre,Cerca La Source,HT,Haiti,56532,28785,27747
-73.7759625,18.2688429,Dispensaire World Vision de Cance,hospital,HT0711,HT07,South,Les Cayes,HT,Haiti,151696,74476,77220
-72.5092812,18.5084583,Dispensaire Zev Atizan Lape,hospital,HT0116,HT01,West,Gressier,HT,Haiti,36453,18323,18130
-72.266042,19.7105233,Dispensaire Zo Meda de Morne Rouge,hospital,HT0322,HT03,North,Plaine du Nord,HT,Haiti,41255,20212,21043
-72.7087803,19.0756251,Dispensaire communautaire de Jeanton ATSBA,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-73.3799971,18.4468149,Dispensaire d'Arnaud,hospital,HT1024,HT10,Nippes,Arnaud,HT,Haiti,20718,10932,9786
-73.8752776,18.1458351,Dispensaire d'Arniquet,hospital,HT0721,HT07,South,Port-Salut,HT,Haiti,19098,10076,9022
-73.0181009,19.7452018,Dispensaire d'Atraille,hospital,HT0911,HT09,North-West,Port-de-Paix,HT,Haiti,203975,98610,105365
-71.748498,19.187309,Dispensaire de Baltazar (NF),hospital,HT0641,HT06,Centre,Cerca La Source,HT,Haiti,56532,28785,27747
-72.6361896,19.1652454,Dispensaire de Bertan,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-73.29278,18.371529,Dispensaire de Bouzy,hospital,HT1013,HT10,Nippes,Fonds des Negres,HT,Haiti,33413,16729,16684
-73.859814,18.2054155,Dispensaire de Béraud,hospital,HT0712,HT07,South,Torbeck,HT,Haiti,76083,39937,36146
-72.018127,19.6924306,Dispensaire de Caracol,hospital,HT0434,HT04,North-East,Caracol,HT,Haiti,7714,4068,3646
-71.821034,19.352602,Dispensaire de Carice,hospital,HT0442,HT04,North-East,Carice,HT,Haiti,13615,6903,6712
-73.9469258,18.1320792,Dispensaire de Carpentier,hospital,HT0723,HT07,South,Arniquet,HT,Haiti,29180,15714,13466
-73.2880738,19.6781574,Dispensaire de Citerne Remy,hospital,HT0933,HT09,North-West,Bombardopolis,HT,Haiti,36028,18505,17523
-71.8213226,18.7447576,Dispensaire de Colombier,hospital,HT0633,HT06,Centre,Savanette,HT,Haiti,36200,18402,17798
-71.81155,18.863227,Dispensaire de Croix de fer,hospital,HT0632,HT06,Centre,Belladere,HT,Haiti,86612,44512,42100
-73.0035258,18.1901049,Dispensaire de Côtes-de-Fer,hospital,HT0222,HT02,South-East,Cotes de Fer,HT,Haiti,49037,25902,23135
-71.8131420162601,19.6610858,Dispensaire de Derac,hospital,HT0411,HT04,North-East,Fort-Liberte,HT,Haiti,34434,17014,17420
-74.3654283,18.5453536,Dispensaire de Desormeaux,hospital,HT0822,HT08,Grande'Anse,Dame Marie,HT,Haiti,38747,20019,18728
-71.7810803,19.5610987,Dispensaire de Dilaire,hospital,HT0421,HT04,North-East,Ouanaminthe,HT,Haiti,106129,52331,53798
-72.063502,19.521803,Dispensaire de Dupity,hospital,HT0432,HT04,North-East,Sainte Suzanne,HT,Haiti,28031,14585,13446
-71.9544835,19.443536,Dispensaire de Grosse Roche,hospital,HT0441,HT04,North-East,Vallieres,HT,Haiti,23536,12173,11363
-73.8288378,18.29567,Dispensaire de Guichard,hospital,HT0714,HT07,South,Camp-Perrin,HT,Haiti,45043,23695,21348
-71.9921351,19.6846977,Dispensaire de Jacquesyl,hospital,HT0434,HT04,North-East,Caracol,HT,Haiti,7714,4068,3646
-72.0318155,19.6714426,Dispensaire de Jacquezyl,hospital,HT0434,HT04,North-East,Caracol,HT,Haiti,7714,4068,3646
-72.218767,19.749253,Dispensaire de Labadie,hospital,HT0311,HT03,North,Cap-Haitien,HT,Haiti,274404,127501,146903
